analysis_mode,parameter_draw,world_model,policy,simulated_benefit_draw_mean,within_draw_mc_sd,n_mc_replicates,n_orders,within_draw_mc_se
frozen_policy,20,continuous_latent_trait,maximum_response_information_gain,0.0018134425281548826,0.0006991214726602108,3,5,0.0004036379704366203
frozen_policy,20,continuous_latent_trait,maximum_skill_uncertainty,-0.00022192681699725,0.00017200219969526703,3,5,9.93055162952702e-05
frozen_policy,20,continuous_latent_trait,target_success_070,0.0006547394659108859,0.0004575072241872706,3,5,0.00026414191904071914
frozen_policy,20,continuous_latent_trait,two_corner_robust_response_information_gain,0.0018029259176622293,0.0002687082856189553,3,5,0.0001551388010355867
frozen_policy,20,four_state_semimarkov,balanced_mastery,8.333333333333543e-05,0.002891558595482911,3,5,0.001669442133479635
frozen_policy,20,four_state_semimarkov,blocked_median_item,0.0,0.0,3,5,0.0
frozen_policy,20,four_state_semimarkov,interleaved_median_item,-0.0023333333333333288,0.003548278142673962,3,5,0.002048599340832477
frozen_policy,20,four_state_semimarkov,least_mastery_target_item,-0.0037777777777777744,0.00045896421227384224,3,5,0.00026498311150470737
frozen_policy,20,four_state_semimarkov,maximum_response_information_gain,0.004666666666666665,0.004569676623618393,3,5,0.0026383040287556196
frozen_policy,20,four_state_semimarkov,maximum_skill_uncertainty,0.0018333333333333372,0.0024281337140555754,3,5,0.0014018836534383924
frozen_policy,20,four_state_semimarkov,target_success_070,0.0004722222222222263,0.0033853579054729382,3,5,0.0019545372980280286
frozen_policy,20,four_state_semimarkov,two_corner_robust_response_information_gain,0.0044444444444444444,0.004294969063830282,3,5,0.0024797015451635284
frozen_policy,21,binary_bktf,balanced_mastery,0.008166666666666666,0.004705935967831832,3,5,0.0027169733978168503
frozen_policy,21,binary_bktf,blocked_median_item,0.0,0.0,3,5,0.0
frozen_policy,21,binary_bktf,interleaved_median_item,0.0004999999999999997,0.0010897247358851647,3,5,0.0006291528696058937
frozen_policy,21,binary_bktf,least_mastery_target_item,0.004666666666666666,0.0047521924764610856,3,5,0.002743679605525722
frozen_policy,21,binary_bktf,maximum_response_information_gain,0.017083333333333336,0.0028867513459481246,3,5,0.0016666666666666644
frozen_policy,21,binary_bktf,maximum_skill_uncertainty,0.007333333333333331,0.004125631264828856,3,5,0.0023819343213260765
frozen_policy,21,binary_bktf,target_success_070,0.005833333333333332,0.0022684429314693676,3,5,0.0013096861371251433
frozen_policy,21,binary_bktf,two_corner_robust_response_information_gain,0.013916666666666666,0.00028867513459481415,3,5,0.0001666666666666674
frozen_policy,21,continuous_latent_trait,balanced_mastery,-0.0048474298480109595,7.613463248093836e-05,3,5,4.395635055752299e-05
frozen_policy,21,continuous_latent_trait,blocked_median_item,0.0,0.0,3,5,0.0
frozen_policy,21,continuous_latent_trait,interleaved_median_item,0.000141572998063287,2.5743413763613792e-06,3,5,1.486296686628234e-06
frozen_policy,21,continuous_latent_trait,least_mastery_target_item,-0.012340977615538888,0.00037323293673648843,3,5,0.00021548613649524618
frozen_policy,21,continuous_latent_trait,maximum_response_information_gain,0.0023315509158914343,0.0001480378416241882,3,5,8.546968771197625e-05
frozen_policy,21,continuous_latent_trait,maximum_skill_uncertainty,-0.0002932856096243624,6.883956351590163e-05,3,5,3.9744540526802155e-05
frozen_policy,21,continuous_latent_trait,target_success_070,0.0020157938533177182,0.0007480662194023751,3,5,0.00043189623314362694
frozen_policy,21,continuous_latent_trait,two_corner_robust_response_information_gain,0.0025565485776404937,0.00022963592332959925,3,5,0.0001325803621499524
frozen_policy,21,four_state_semimarkov,balanced_mastery,0.0015833333333333348,0.004206476488041321,3,5,0.0024286103327104884
frozen_policy,21,four_state_semimarkov,blocked_median_item,0.0,0.0,3,5,0.0
frozen_policy,21,four_state_semimarkov,interleaved_median_item,0.001027777777777773,0.0020452066815777738,3,5,0.001180800628157349
frozen_policy,21,four_state_semimarkov,least_mastery_target_item,-0.0023611111111111107,0.00127293769304329,3,5,0.0007349309197401648
frozen_policy,21,four_state_semimarkov,maximum_response_information_gain,0.00822222222222222,0.0018565449790563272,3,5,0.0010718767434208186
frozen_policy,21,four_state_semimarkov,maximum_skill_uncertainty,0.0039444444444444405,0.0026514321776339275,3,5,0.0015308050814949838
frozen_policy,21,four_state_semimarkov,target_success_070,0.0023611111111111103,0.0020023134767711273,3,5,0.001156036224815826
frozen_policy,21,four_state_semimarkov,two_corner_robust_response_information_gain,0.008111111111111102,0.0022520566731899206,3,5,0.0013002255264964939
frozen_policy,22,binary_bktf,balanced_mastery,0.010750000000000001,0.002291287847477926,3,5,0.0013228756555322988
frozen_policy,22,binary_bktf,blocked_median_item,0.0,0.0,3,5,0.0
frozen_policy,22,binary_bktf,interleaved_median_item,-0.0006666666666666648,0.0015069284433354272,3,5,0.0008700255424092127
frozen_policy,22,binary_bktf,least_mastery_target_item,0.004166666666666668,0.00570270403697521,3,5,0.003292457710856403
frozen_policy,22,binary_bktf,maximum_response_information_gain,0.013249999999999998,0.0071458029639782285,3,5,0.004125631264828856
frozen_policy,22,binary_bktf,maximum_skill_uncertainty,0.006916666666666669,0.008401388774085706,3,5,0.0048505440702850825
frozen_policy,22,binary_bktf,target_success_070,-0.0029999999999999988,0.003682729965664062,3,5,0.0021262251370288477
frozen_policy,22,binary_bktf,two_corner_robust_response_information_gain,0.009250000000000003,0.005528336096874,3,5,0.003191786333700929
frozen_policy,22,continuous_latent_trait,balanced_mastery,-0.004800987899479951,0.000441502859525018,3,5,0.0002549017947947587
frozen_policy,22,continuous_latent_trait,blocked_median_item,0.0,0.0,3,5,0.0
frozen_policy,22,continuous_latent_trait,interleaved_median_item,0.0002106638400202978,3.638270441709995e-07,3,5,2.1005564189059244e-07
frozen_policy,22,continuous_latent_trait,least_mastery_target_item,-0.011057695491228814,0.0005590955861345662,3,5,0.00032279398715752346
frozen_policy,22,continuous_latent_trait,maximum_response_information_gain,0.002458082879235447,4.376238603159389e-05,3,5,2.526622535572105e-05
frozen_policy,22,continuous_latent_trait,maximum_skill_uncertainty,-0.0007249195460720097,0.0001867506951206258,3,5,0.00010782056409924305
frozen_policy,22,continuous_latent_trait,target_success_070,0.0018133723180073496,0.0006890121308364167,3,5,0.00039780133921332283
frozen_policy,22,continuous_latent_trait,two_corner_robust_response_information_gain,0.002572611986250832,0.00020561687751176512,3,5,0.0001187129595813479
frozen_policy,22,four_state_semimarkov,balanced_mastery,0.00027777777777778016,0.0038598119317070556,3,5,0.002228463457792398
frozen_policy,22,four_state_semimarkov,blocked_median_item,0.0,0.0,3,5,0.0
frozen_policy,22,four_state_semimarkov,interleaved_median_item,0.0003611111111111156,0.0008910563851303008,3,5,0.000514451643818114
frozen_policy,22,four_state_semimarkov,least_mastery_target_item,-0.0051666666666666606,0.0015612494995995987,3,5,0.0009013878188659968
frozen_policy,22,four_state_semimarkov,maximum_response_information_gain,0.007861111111111112,0.0016673609664954333,3,5,0.0009626513028424131
frozen_policy,22,four_state_semimarkov,maximum_skill_uncertainty,0.001277777777777778,0.0014938144066387483,3,5,0.0008624541497922225
frozen_policy,22,four_state_semimarkov,target_success_070,0.0025277777777777833,0.00037577081273524346,3,5,0.00021695137988629728
frozen_policy,22,four_state_semimarkov,two_corner_robust_response_information_gain,0.0068333333333333345,0.003459086263419544,3,5,0.0019971043853354107
frozen_policy,23,binary_bktf,balanced_mastery,0.010749999999999996,0.007198090024443983,3,5,0.004155819213263894
frozen_policy,23,binary_bktf,blocked_median_item,0.0,0.0,3,5,0.0
frozen_policy,23,binary_bktf,interleaved_median_item,0.001666666666666667,0.005751811308912464,3,5,0.003320809807528545
frozen_policy,23,binary_bktf,least_mastery_target_item,0.004333333333333331,0.005198156724583563,3,5,0.003001157184228184
frozen_policy,23,binary_bktf,maximum_response_information_gain,0.013416666666666665,0.005625462943912555,3,5,0.0032478625449841787
frozen_policy,23,binary_bktf,maximum_skill_uncertainty,0.009916666666666666,0.0048883364586874865,3,5,0.0028222823703126826
frozen_policy,23,binary_bktf,target_success_070,0.003333333333333332,0.002897556441785622,3,5,0.0016729049916570631
frozen_policy,23,binary_bktf,two_corner_robust_response_information_gain,0.01833333333333333,0.0005204164998665286,3,5,0.00030046260628866314
frozen_policy,23,continuous_latent_trait,balanced_mastery,-0.006183136443710924,0.0002843579490949132,3,5,0.00016417413845615803
frozen_policy,23,continuous_latent_trait,blocked_median_item,0.0,0.0,3,5,0.0
frozen_policy,23,continuous_latent_trait,interleaved_median_item,0.00012642622310376478,4.529875119264642e-06,3,5,2.6153246195028295e-06
frozen_policy,23,continuous_latent_trait,least_mastery_target_item,-0.013845116007283623,0.00038753209041251114,3,5,0.0002237417567192817
frozen_policy,23,continuous_latent_trait,maximum_response_information_gain,0.00023427120149118776,0.0005233663989865343,3,5,0.0003021657313396807
frozen_policy,23,continuous_latent_trait,maximum_skill_uncertainty,-0.0009076290789465147,0.00016048451470826325,3,5,9.265577776758224e-05
frozen_policy,23,continuous_latent_trait,target_success_070,0.00026870654719606744,0.000721277974254004,3,5,0.0004164300325960972
frozen_policy,23,continuous_latent_trait,two_corner_robust_response_information_gain,0.0002935371417699963,0.0002932864944920538,3,5,0.00016932903654466895
frozen_policy,23,four_state_semimarkov,balanced_mastery,-0.005138888888888886,0.0011375330683024033,3,5,0.0006567550231964935
frozen_policy,23,four_state_semimarkov,blocked_median_item,0.0,0.0,3,5,0.0
frozen_policy,23,four_state_semimarkov,interleaved_median_item,-0.002083333333333334,0.0033942353090693806,3,5,0.0019596626693841397
frozen_policy,23,four_state_semimarkov,least_mastery_target_item,-0.009777777777777772,0.0012028130608117181,3,5,0.0006944444444444432
frozen_policy,23,four_state_semimarkov,maximum_response_information_gain,0.003166666666666667,0.002381934321326071,3,5,0.0013752104216096157
frozen_policy,23,four_state_semimarkov,maximum_skill_uncertainty,-0.00013888888888888921,0.001997104385335402,3,5,0.0011530287544731766
frozen_policy,23,four_state_semimarkov,target_success_070,-0.0038055555555555533,0.0012918906615814983,3,5,0.0007458734212276418
frozen_policy,23,four_state_semimarkov,two_corner_robust_response_information_gain,0.001194444444444444,0.0008910563851303035,3,5,0.0005144516438181157
frozen_policy,24,binary_bktf,balanced_mastery,0.013499999999999998,0.0018027756377319956,3,5,0.001040832999733067
frozen_policy,24,binary_bktf,blocked_median_item,0.0,0.0,3,5,0.0
frozen_policy,24,binary_bktf,interleaved_median_item,0.0009166666666666688,0.004252450274057688,3,5,0.002455153310442704
frozen_policy,24,binary_bktf,least_mastery_target_item,0.012583333333333335,0.0031258332222518373,3,5,0.0018047006523089738
frozen_policy,24,binary_bktf,maximum_response_information_gain,0.02008333333333333,0.006938719862722033,3,5,0.004006071780573969
frozen_policy,24,binary_bktf,maximum_skill_uncertainty,0.012249999999999997,0.0036827299656640583,3,5,0.0021262251370288456
frozen_policy,24,binary_bktf,target_success_070,0.0045833333333333325,0.0033291640592396942,3,5,0.0019220937657784649
frozen_policy,24,binary_bktf,two_corner_robust_response_information_gain,0.014666666666666666,0.0035560980488919774,3,5,0.002053114165792486
frozen_policy,24,continuous_latent_trait,balanced_mastery,-0.0021711321775547696,0.0002559610438028755,3,5,0.0001477791775416478
frozen_policy,24,continuous_latent_trait,blocked_median_item,0.0,0.0,3,5,0.0
frozen_policy,24,continuous_latent_trait,interleaved_median_item,0.0001227167669119364,3.1394095629794303e-06,3,5,1.8125389562826596e-06
frozen_policy,24,continuous_latent_trait,least_mastery_target_item,-0.0072976005842003075,0.0004106701011731467,3,5,0.0002371004934604471
frozen_policy,24,continuous_latent_trait,maximum_response_information_gain,0.0035269625654408276,0.0002478033297434386,3,5,0.00014306931913345987
frozen_policy,24,continuous_latent_trait,maximum_skill_uncertainty,-0.00021523317191144233,0.00035786644711393814,3,5,0.00020661428957516716
frozen_policy,24,continuous_latent_trait,target_success_070,0.0018116892505686082,0.0008932125850197304,3,5,0.0005156965264047029
frozen_policy,24,continuous_latent_trait,two_corner_robust_response_information_gain,0.0038530604491960343,0.00023905551420319988,3,5,0.00013801876547648188
frozen_policy,24,four_state_semimarkov,balanced_mastery,0.0031666666666666653,0.0028370074217581994,3,5,0.0016379469986450626
frozen_policy,24,four_state_semimarkov,blocked_median_item,0.0,0.0,3,5,0.0
frozen_policy,24,four_state_semimarkov,interleaved_median_item,0.0008611111111111106,0.0027403027678085602,3,5,0.001582114540655349
frozen_policy,24,four_state_semimarkov,least_mastery_target_item,-0.0007222222222222219,0.005172263993147948,3,5,0.0029862080087637768
frozen_policy,24,four_state_semimarkov,maximum_response_information_gain,0.010249999999999995,0.0036314597615834843,3,5,0.002096624270901519
frozen_policy,24,four_state_semimarkov,maximum_skill_uncertainty,0.0020277777777777755,0.00304176179455506,3,5,0.001756161990897083
frozen_policy,24,four_state_semimarkov,target_success_070,0.0023611111111111094,0.004010691729383863,3,5,0.002315573949596379
frozen_policy,24,four_state_semimarkov,two_corner_robust_response_information_gain,0.009527777777777776,0.0025770532985764354,3,5,0.0014878624156491182
frozen_policy,25,binary_bktf,balanced_mastery,0.005333333333333333,0.006506407098647711,3,5,0.003756475889861548
frozen_policy,25,binary_bktf,blocked_median_item,0.0,0.0,3,5,0.0
frozen_policy,25,binary_bktf,interleaved_median_item,-0.0006666666666666649,0.004875534158770026,3,5,0.00281489095900909
frozen_policy,25,binary_bktf,least_mastery_target_item,0.009333333333333332,0.00915946686949264,3,5,0.005288220662735034
frozen_policy,25,binary_bktf,maximum_response_information_gain,0.011000000000000001,0.0015612494995995993,3,5,0.0009013878188659973
frozen_policy,25,binary_bktf,maximum_skill_uncertainty,0.0068333333333333345,0.002081665999466134,3,5,0.0012018504251546638
frozen_policy,25,binary_bktf,target_success_070,-0.00033333333333333397,0.005875443245690774,3,5,0.003392188739507937
frozen_policy,25,binary_bktf,two_corner_robust_response_information_gain,0.011833333333333335,0.00682977549655428,3,5,0.003943172721440324
frozen_policy,25,continuous_latent_trait,balanced_mastery,-0.00397532388092221,0.00045310924282828275,3,5,0.00026160274331921656
frozen_policy,25,continuous_latent_trait,blocked_median_item,0.0,0.0,3,5,0.0
frozen_policy,25,continuous_latent_trait,interleaved_median_item,0.00020129683076524425,7.727169951880542e-06,3,5,4.461283651792219e-06
frozen_policy,25,continuous_latent_trait,least_mastery_target_item,-0.008716112736538655,0.0007860570927580514,3,5,0.0004538302741022756
frozen_policy,25,continuous_latent_trait,maximum_response_information_gain,0.0019776436240452064,0.0003005230874251908,3,5,0.00017350708542263136
frozen_policy,25,continuous_latent_trait,maximum_skill_uncertainty,-0.0010532706475198349,0.00025334495696673114,3,5,0.0001462687791025764
frozen_policy,25,continuous_latent_trait,target_success_070,-0.0002732190449595237,0.0006401986754289157,3,5,0.00036961887759372637
frozen_policy,25,continuous_latent_trait,two_corner_robust_response_information_gain,0.001984361151450676,0.0005105904839986538,3,5,0.00029478955338228406
frozen_policy,25,four_state_semimarkov,balanced_mastery,0.00375,0.0036295469567304227,3,5,0.0020955199125046965
frozen_policy,25,four_state_semimarkov,blocked_median_item,0.0,0.0,3,5,0.0
frozen_policy,25,four_state_semimarkov,interleaved_median_item,0.0006388888888888899,0.005007170783911736,3,5,0.00289089139996987
frozen_policy,25,four_state_semimarkov,least_mastery_target_item,-0.00011111111111110552,0.004420857550462517,3,5,0.002552383296808524
frozen_policy,25,four_state_semimarkov,maximum_response_information_gain,0.008138888888888888,0.0030803288665215405,3,5,0.0017784287002787864
frozen_policy,25,four_state_semimarkov,maximum_skill_uncertainty,0.003555555555555557,0.003892062197363773,3,5,0.002247083157350741
frozen_policy,25,four_state_semimarkov,target_success_070,0.0014166666666666674,0.0024209731743889884,3,5,0.0013977495139343454
frozen_policy,25,four_state_semimarkov,two_corner_robust_response_information_gain,0.005333333333333333,0.002126225137028839,3,5,0.0012275766552213492
frozen_policy,26,binary_bktf,balanced_mastery,0.017833333333333333,0.010266247285806697,3,5,0.005927220634027762
frozen_policy,26,binary_bktf,blocked_median_item,0.0,0.0,3,5,0.0
frozen_policy,26,binary_bktf,interleaved_median_item,0.0021666666666666653,0.004836923953643814,3,5,0.002792599346686005
frozen_policy,26,binary_bktf,least_mastery_target_item,0.009999999999999997,0.010508924778491848,3,5,0.006067330549755797
frozen_policy,26,binary_bktf,maximum_response_information_gain,0.020083333333333328,0.003642915499065732,3,5,0.0021032382440206603
frozen_policy,26,binary_bktf,maximum_skill_uncertainty,0.00808333333333333,0.0070104089276827,3,5,0.004047461481526963
frozen_policy,26,binary_bktf,target_success_070,-0.00033333333333333305,0.003125833222251838,3,5,0.0018047006523089742
frozen_policy,26,binary_bktf,two_corner_robust_response_information_gain,0.016249999999999997,0.004999999999999999,3,5,0.0028867513459481286
frozen_policy,26,continuous_latent_trait,balanced_mastery,-0.004087576452896412,0.00038604520206040395,3,5,0.00022288330132893771
frozen_policy,26,continuous_latent_trait,blocked_median_item,0.0,0.0,3,5,0.0
frozen_policy,26,continuous_latent_trait,interleaved_median_item,0.00018192021569185635,4.386705049160826e-06,3,5,2.5326653409884938e-06
frozen_policy,26,continuous_latent_trait,least_mastery_target_item,-0.009581535951282518,0.0007913101176188702,3,5,0.00045686310941972914
frozen_policy,26,continuous_latent_trait,maximum_response_information_gain,0.0020442044351782025,6.988592971863945e-05,3,5,4.0348660335623754e-05
frozen_policy,26,continuous_latent_trait,maximum_skill_uncertainty,-0.0002950560855767988,0.0001911603447284195,3,5,0.00011036647648733466
frozen_policy,26,continuous_latent_trait,target_success_070,-0.0001839370251658448,0.0005218236952116631,3,5,0.00030127505089997894
frozen_policy,26,continuous_latent_trait,two_corner_robust_response_information_gain,0.0021176488877397625,0.00036939084364997105,3,5,0.00021326790301749376
frozen_policy,26,four_state_semimarkov,balanced_mastery,-0.0013333333333333329,0.0017400510848184286,3,5,0.00100461896222362
frozen_policy,26,four_state_semimarkov,blocked_median_item,0.0,0.0,3,5,0.0
frozen_policy,26,four_state_semimarkov,interleaved_median_item,-0.0024999999999999988,0.0032734198902337258,3,5,0.001889909854797117
frozen_policy,26,four_state_semimarkov,least_mastery_target_item,-0.0048611111111111095,0.006693868117192804,3,5,0.0038647065593811186
frozen_policy,26,four_state_semimarkov,maximum_response_information_gain,0.006749999999999995,0.0041932485418030435,3,5,0.002420973174388993
frozen_policy,26,four_state_semimarkov,maximum_skill_uncertainty,0.0015555555555555507,0.003097191081059192,3,5,0.0017881641043812327
frozen_policy,26,four_state_semimarkov,target_success_070,0.0002777777777777758,0.0031361836917100593,3,5,0.0018106764986369171
frozen_policy,26,four_state_semimarkov,two_corner_robust_response_information_gain,0.006638888888888882,0.0016548190009562772,3,5,0.0009554101956622143
frozen_policy,27,binary_bktf,balanced_mastery,0.012833333333333329,0.01201388086062673,3,5,0.006936217348894936
frozen_policy,27,binary_bktf,blocked_median_item,0.0,0.0,3,5,0.0
frozen_policy,27,binary_bktf,interleaved_median_item,0.0005833333333333327,0.006355771655222782,3,5,0.0036695064760506667
frozen_policy,27,binary_bktf,least_mastery_target_item,0.002749999999999999,0.003041381265149113,3,5,0.001755942292142125
frozen_policy,27,binary_bktf,maximum_response_information_gain,0.019416666666666665,0.002565800719723439,3,5,0.001481365736219263
frozen_policy,27,binary_bktf,maximum_skill_uncertainty,0.00883333333333333,0.00038188130791298725,3,5,0.00022047927592204957
frozen_policy,27,binary_bktf,target_success_070,0.0035833333333333325,0.004652508284069285,3,5,0.0026861269102143657
frozen_policy,27,binary_bktf,two_corner_robust_response_information_gain,0.01883333333333333,0.00676541449826493,3,5,0.0039060138817526547
frozen_policy,27,continuous_latent_trait,balanced_mastery,-0.005557646341502313,0.0002896614387215437,3,5,0.00016723610961973757
frozen_policy,27,continuous_latent_trait,blocked_median_item,0.0,0.0,3,5,0.0
frozen_policy,27,continuous_latent_trait,interleaved_median_item,0.00020013086370336517,3.429954176323605e-06,3,5,1.9802849670085145e-06
frozen_policy,27,continuous_latent_trait,least_mastery_target_item,-0.011769604822827469,0.0007447235438407515,3,5,0.00042996633850831
frozen_policy,27,continuous_latent_trait,maximum_response_information_gain,0.0020049179891575846,0.00013054336495159127,3,5,7.536924689572079e-05
frozen_policy,27,continuous_latent_trait,maximum_skill_uncertainty,4.63317027761976e-05,0.00034489398900272063,3,5,0.00019912463739260458
frozen_policy,27,continuous_latent_trait,target_success_070,-0.00030086653532405587,0.000917345809723087,3,5,0.0005296298501835995
frozen_policy,27,continuous_latent_trait,two_corner_robust_response_information_gain,0.0015708670188267217,0.00031097582491972103,3,5,0.0001795419762288669
frozen_policy,27,four_state_semimarkov,balanced_mastery,-0.001472222222222222,0.003914301886576872,3,5,0.002259923247904617
frozen_policy,27,four_state_semimarkov,blocked_median_item,0.0,0.0,3,5,0.0
frozen_policy,27,four_state_semimarkov,interleaved_median_item,0.002277777777777779,0.0036650880440134512,3,5,0.002116039568814845
frozen_policy,27,four_state_semimarkov,least_mastery_target_item,-0.0024444444444444383,0.0023114048958571944,3,5,0.0013344902388293702
frozen_policy,27,four_state_semimarkov,maximum_response_information_gain,0.007083333333333335,0.0010897247358851684,3,5,0.0006291528696058959
frozen_policy,27,four_state_semimarkov,maximum_skill_uncertainty,0.003305555555555556,0.0013342011065025441,3,5,0.0007703013679923404
frozen_policy,27,four_state_semimarkov,target_success_070,0.0011666666666666663,0.0031258332222518434,3,5,0.0018047006523089772
frozen_policy,27,four_state_semimarkov,two_corner_robust_response_information_gain,0.008027777777777774,0.0027917703131671674,3,5,0.00161182934182267
frozen_policy,28,binary_bktf,balanced_mastery,0.020416666666666663,0.007459613484178203,3,5,0.004306809853140848
frozen_policy,28,binary_bktf,blocked_median_item,0.0,0.0,3,5,0.0
frozen_policy,28,binary_bktf,interleaved_median_item,0.0028333333333333305,0.007375353098891829,3,5,0.004258162097013738
frozen_policy,28,binary_bktf,least_mastery_target_item,0.010583333333333333,0.008847080497731063,3,5,0.005107864306907318
frozen_policy,28,binary_bktf,maximum_response_information_gain,0.01508333333333333,0.008292818177997957,3,5,0.004787860807407743
frozen_policy,28,binary_bktf,maximum_skill_uncertainty,0.006499999999999999,0.0040926763859362265,3,5,0.002362907813126305
frozen_policy,28,binary_bktf,target_success_070,0.0004999999999999987,0.010888640870191287,3,5,0.006286559737514101
frozen_policy,28,binary_bktf,two_corner_robust_response_information_gain,0.013249999999999998,0.009743587634952538,3,5,0.005625462943912557
frozen_policy,28,continuous_latent_trait,balanced_mastery,-0.0037599198773401927,0.0003994344788299677,3,5,0.00023061360387609974
frozen_policy,28,continuous_latent_trait,blocked_median_item,0.0,0.0,3,5,0.0
frozen_policy,28,continuous_latent_trait,interleaved_median_item,0.00019990311574440495,6.806093846043667e-06,3,5,3.929500114143167e-06
frozen_policy,28,continuous_latent_trait,least_mastery_target_item,-0.00859542631797019,0.0005486326391383597,3,5,0.0003167532018927468
frozen_policy,28,continuous_latent_trait,maximum_response_information_gain,0.0021788676233618566,0.0003081613245868296,3,5,0.0001779170237040377
frozen_policy,28,continuous_latent_trait,maximum_skill_uncertainty,-0.000796762663932887,0.00026516028571573304,3,5,0.00015309036233637657
frozen_policy,28,continuous_latent_trait,target_success_070,0.0002776670446012558,0.00029441408689734696,3,5,0.00016998005232340114
frozen_policy,28,continuous_latent_trait,two_corner_robust_response_information_gain,0.002367396117472115,0.0006289217476655931,3,5,0.0003631081403139401
frozen_policy,28,four_state_semimarkov,balanced_mastery,0.001249999999999994,0.0014215601757693334,3,5,0.0008207381501496764
frozen_policy,28,four_state_semimarkov,blocked_median_item,0.0,0.0,3,5,0.0
frozen_policy,28,four_state_semimarkov,interleaved_median_item,-0.00047222222222222354,0.0020315793892473955,3,5,0.0011729329072620793
frozen_policy,28,four_state_semimarkov,least_mastery_target_item,-0.0010555555555555602,0.0013852730710879663,3,5,0.000799787780493777
frozen_policy,28,four_state_semimarkov,maximum_response_information_gain,0.004805555555555553,0.001354860933139691,3,5,0.0007822293244627082
frozen_policy,28,four_state_semimarkov,maximum_skill_uncertainty,0.00044444444444443867,0.0025554045849126503,3,5,0.0014753635249877225
frozen_policy,28,four_state_semimarkov,target_success_070,-0.00047222222222222126,0.0027917703131671635,3,5,0.0016118293418226678
frozen_policy,28,four_state_semimarkov,two_corner_robust_response_information_gain,0.0044999999999999945,0.0008457409637576848,3,5,0.0004882887730901928
frozen_policy,29,binary_bktf,balanced_mastery,0.00975,0.006712860791048779,3,5,0.0038756719847444967
frozen_policy,29,binary_bktf,blocked_median_item,0.0,0.0,3,5,0.0
frozen_policy,29,binary_bktf,interleaved_median_item,-0.0008333333333333352,0.008292818177997952,3,5,0.004787860807407739
frozen_policy,29,binary_bktf,least_mastery_target_item,0.0045833333333333325,0.005002082899486307,3,5,0.0028879539085272434
frozen_policy,29,binary_bktf,maximum_response_information_gain,0.015416666666666667,0.005928392137277472,3,5,0.003422758796318809
frozen_policy,29,binary_bktf,maximum_skill_uncertainty,0.007499999999999999,0.00043301270189222217,3,5,0.00025000000000000163
frozen_policy,29,binary_bktf,target_success_070,0.0002499999999999998,0.0010897247358851658,3,5,0.0006291528696058944
frozen_policy,29,binary_bktf,two_corner_robust_response_information_gain,0.014333333333333332,0.004536885862938733,3,5,0.002619372274250285
frozen_policy,29,continuous_latent_trait,balanced_mastery,-0.004603638421561298,0.0004038270964510193,3,5,0.00023314968284206098
frozen_policy,29,continuous_latent_trait,blocked_median_item,0.0,0.0,3,5,0.0
frozen_policy,29,continuous_latent_trait,interleaved_median_item,0.00017080125381268175,3.840489938602987e-06,3,5,2.217307899872484e-06
frozen_policy,29,continuous_latent_trait,least_mastery_target_item,-0.008783979782220038,0.0005704954299660999,3,5,0.0003293756900623791
frozen_policy,29,continuous_latent_trait,maximum_response_information_gain,0.0014384660556813079,0.0001266364526006596,3,5,7.311358999821011e-05
frozen_policy,29,continuous_latent_trait,maximum_skill_uncertainty,-1.2053073129238501e-05,0.00026513809385575715,3,5,0.00015307754986004565
frozen_policy,29,continuous_latent_trait,target_success_070,-0.00045573497893440463,0.0012368755904727982,3,5,0.0007141104551135473
frozen_policy,29,continuous_latent_trait,two_corner_robust_response_information_gain,0.0017611591667433043,0.00025633933262519303,3,5,0.00014799758269504423
frozen_policy,29,four_state_semimarkov,balanced_mastery,-0.00013888888888889217,0.0020005786200034256,3,5,0.0011550346047939878
frozen_policy,29,four_state_semimarkov,blocked_median_item,0.0,0.0,3,5,0.0
frozen_policy,29,four_state_semimarkov,interleaved_median_item,0.0030833333333333303,0.002333333333333333,3,5,0.0013471506281091266
frozen_policy,29,four_state_semimarkov,least_mastery_target_item,-0.0025277777777777803,0.002473938230912479,3,5,0.0014283289035758263
frozen_policy,29,four_state_semimarkov,maximum_response_information_gain,0.006777777777777769,0.003136183691710059,3,5,0.001810676498636917
frozen_policy,29,four_state_semimarkov,maximum_skill_uncertainty,0.00394444444444444,0.0019370892635123527,3,5,0.001118379007733191
frozen_policy,29,four_state_semimarkov,target_success_070,0.000805555555555551,0.0018111025903003403,3,5,0.00104564056803993
frozen_policy,29,four_state_semimarkov,two_corner_robust_response_information_gain,0.004749999999999993,0.004804511768466526,3,5,0.002773886162848874
frozen_policy,30,binary_bktf,balanced_mastery,0.010916666666666663,0.008005206639015218,3,5,0.004621808207954016
frozen_policy,30,binary_bktf,blocked_median_item,0.0,0.0,3,5,0.0
frozen_policy,30,binary_bktf,interleaved_median_item,-0.00016666666666666682,0.004888336458687489,3,5,0.002822282370312684
frozen_policy,30,binary_bktf,least_mastery_target_item,0.006916666666666666,0.006027713773341707,3,5,0.00348010216963685
frozen_policy,30,binary_bktf,maximum_response_information_gain,0.017166666666666663,0.005991313156006233,3,5,0.003459086263419545
frozen_policy,30,binary_bktf,maximum_skill_uncertainty,0.007166666666666666,0.007090192757135264,3,5,0.00409352469693838
frozen_policy,30,binary_bktf,target_success_070,0.0011666666666666676,0.005186119294167206,3,5,0.0029942073705369484
